Time (s),Channel 1 (V)
2.2775,0.074232449
2.278125,0.072581942
2.27875,0.066640116
2.279375,0.065649811
2.28,0.075222754
2.280625,0.07654316
2.28125,0.059377883
2.281875,0.040562099
2.2825,0.024717228
2.283125,0.030659055
2.28375,0.029998852
2.284375,0.043863114
2.285,0.06763042
2.285625,0.063999304
2.28625,0.055416665
2.286875,0.047164129
2.2875,0.045513621
2.288125,0.037261084
2.28875,0.019435605
2.289375,0.015804489
2.29,0.011513169
2.290625,0.010192763
2.29125,0.014484083
2.291875,0.010522865
2.2925,0.002930531
2.293125,-4.04E-05
2.29375,0.004581038
2.294375,0.008212155
2.295,0.017785097
2.295625,0.036600881
2.29625,0.040562099
2.296875,0.036930983
2.2975,0.022406518
2.298125,0.000619821
2.29875,0.004581038
2.299375,0.02273662
2.3,0.058387579
2.300625,0.091067625
2.30125,0.112194119
2.301875,0.105922191
2.3025,0.083145189
2.303125,0.071591638
2.30375,0.071261536
2.304375,0.072912044
2.305,0.073572246
2.305625,0.088426813
2.30625,0.113514525
2.306875,0.109223206
2.3075,0.097999756
2.308125,0.099650263
2.30875,0.110873713
2.309375,0.105922191
2.31,0.107242597
2.310625,0.11681554
2.31125,0.106582394
2.311875,0.089087016
2.3125,0.074232449
2.313125,0.06102839
2.31375,0.053766158
2.314375,0.044523317
2.315,0.040231998
2.315625,0.035940678
2.31625,0.033299867
2.316875,0.027688142
2.3175,0.027688142
2.318125,0.032639664
2.31875,0.028018243
2.319375,0.027688142
2.32,0.020095808
2.320625,0.011513169
2.32125,0.014484083
2.321875,0.025377431
2.3225,0.036930983
2.323125,0.040562099
2.32375,0.03396007
2.324375,0.038251389
2.325,0.054426361
2.325625,0.067960521
2.32625,0.057397274
2.326875,0.060368188
2.3275,0.062018695
2.328125,0.066970217
2.32875,0.074562551
2.329375,0.082815088
2.33,0.081494682
2.330625,0.072251841
2.33125,0.070271232
2.331875,0.089417117
2.3325,0.093378335
2.333125,0.096349248
2.33375,0.095358944
2.334375,0.097009451
2.335,0.093378335
2.335625,0.087436508
2.33625,0.085786001
2.336875,0.083145189
2.3375,0.086776305
2.338125,0.088756914
2.33875,0.079183972
2.339375,0.077863566
2.34,0.075882957
2.340625,0.073242145
2.34125,0.075882957
2.341875,0.078193667
2.3425,0.078523769
2.343125,0.075222754
2.34375,0.078193667
2.344375,0.076213058
2.345,0.071261536
2.345625,0.060368188
2.34625,0.064329405
2.346875,0.068620724
2.3475,0.064329405
2.348125,0.059707985
2.34875,0.062678898
2.349375,0.064659507
2.35,0.06531971
2.350625,0.066310014
2.35125,0.070271232
2.351875,0.055416665
2.3525,0.053436057
2.353125,0.053436057
2.35375,0.05640697
2.354375,0.054426361
2.355,0.054426361
2.355625,0.057727376
2.35625,0.074232449
2.356875,0.082154885
2.3575,0.0854559
2.358125,0.071261536
2.35875,0.063008999
2.359375,0.042872809
2.36,0.032639664
2.360625,0.01613459
2.36125,0.005901444
2.361875,0.01382388
2.3625,0.02504733
2.363125,0.038911592
2.36375,0.054756462
2.364375,0.049474839
2.365,0.046173824
2.365625,0.033299867
2.36625,0.0184453
2.366875,-0.003341397
2.3675,-0.011924035
2.368125,0.008542256
2.36875,0.027027939
2.369375,0.041882505
2.37,0.034950374
2.370625,0.021416214
2.37125,0.014484083
2.371875,0.011513169
2.3725,0.028018243
2.373125,0.02966875
2.37375,0.015474387
2.374375,0.016794793
2.375,0.015804489
2.375625,0.024717228
2.37625,0.023396822
2.376875,0.027027939
2.3775,0.037591186
2.378125,0.048484534
2.37875,0.055086564
2.379375,0.064989608
2.38,0.06531971
2.380625,0.06531971
2.38125,0.052445752
2.381875,0.052445752
2.3825,0.062348796
2.383125,0.064329405
2.38375,0.062018695
2.384375,0.068950826
2.385,0.070271232
2.385625,0.065979913
2.38625,0.070271232
2.386875,0.062678898
2.3875,0.057397274
2.388125,0.048484534
2.38875,0.026697837
2.389375,0.025377431
2.39,0.012173372
2.390625,0.00491114
2.39125,-0.012254137
2.391875,-0.00631231
2.3925,0.009862662
2.393125,0.010852966
2.39375,0.017454996
2.394375,0.030328953
2.395,0.060038086
2.395625,0.064659507
2.39625,0.058057477
2.396875,0.049474839
2.3975,0.029338649
2.398125,0.027688142
2.39875,0.03627078
2.399375,0.026697837
2.4,0.015474387
2.400625,0.013163677
2.40125,0.041882505
2.401875,0.06763042
2.4025,0.083805392
2.403125,0.085125798
2.40375,0.079844174
2.404375,0.073572246
2.405,0.070931435
2.405625,0.085786001
2.40625,0.099650263
2.406875,0.086776305
2.4075,0.09007732
2.408125,0.088426813
2.40875,0.100970669
2.409375,0.104931886
2.41,0.092718132
2.410625,0.088426813
2.41125,0.085125798
2.411875,0.077863566
2.4125,0.078193667
2.413125,0.07654316
2.41375,0.068620724
2.414375,0.051455448
2.415,0.051455448
2.415625,0.054426361
2.41625,0.052115651
2.416875,0.037591186
2.4175,0.028678446
2.418125,0.03396007
2.41875,0.031319258
2.419375,0.036930983
2.42,0.03858149
2.420625,0.032309562
2.42125,0.024717228
2.421875,0.024057025
2.4225,0.030328953
2.423125,0.028018243
2.42375,0.016794793
2.424375,0.006891749
2.425,-0.008623021
2.425625,-0.009943426
2.42625,-0.009943426
2.426875,-0.009283223
2.4275,-0.007632716
2.428125,-0.002351093
2.42875,-0.008292919
2.429375,-0.023807688
2.43,-0.033710733
2.430625,-0.034370935
2.43125,-0.037341849
2.431875,-0.036351544
2.4325,-0.034040834
2.433125,-0.037011747
2.43375,-0.039322458
2.434375,-0.033710733
2.435,-0.028429109
2.435625,-0.021496978
2.43625,-0.007302615
2.436875,-0.007302615
2.4375,-0.00169089
2.438125,-0.010273528
2.43875,-0.017865862
2.439375,-0.010933731
2.44,-0.013904644
2.440625,-0.014234746
2.44125,-0.003671498
2.441875,0.009862662
2.4425,0.01613459
2.443125,0.019105503
2.44375,0.027027939
2.444375,0.030989156
2.445,0.033629968
2.445625,0.037261084
2.44625,0.046503926
2.446875,0.064329405
2.4475,0.068950826
2.448125,0.060038086
2.44875,0.068620724
2.449375,0.082815088
2.45,0.094038538
2.450625,0.08776661
2.45125,0.096349248
2.451875,0.077863566
2.4525,0.061358492
2.453125,0.058387579
2.45375,0.05871768
2.454375,0.050465143
2.455,0.040231998
2.455625,0.032309562
2.45625,0.027027939
2.456875,0.01382388
2.4575,0.000949922
2.458125,0.004581038
2.45875,0.032969765
2.459375,0.043863114
2.46,0.041222302
2.460625,0.032639664
2.46125,0.027027939
2.461875,0.023726924
2.4625,0.019105503
2.463125,0.002270328
2.46375,-0.011263832
2.464375,-0.032390327
2.465,-0.034040834
2.465625,-0.035691341
2.46625,-0.039982661
2.466875,-0.038992356
2.4675,-0.043283675
2.468125,-0.039652559
2.46875,-0.042293371
2.469375,-0.048235197
2.47,-0.058468343
2.470625,-0.06011885
2.47125,-0.064080068
2.471875,-0.064740271
2.4725,-0.062429561
2.473125,-0.059788749
2.47375,-0.054177024
2.474375,-0.044934183
2.475,-0.052196415
2.475625,-0.058468343
2.47625,-0.065730575
2.476875,-0.059128546
2.4775,-0.059458647
2.478125,-0.063749967
2.47875,-0.054837227
2.479375,-0.036021443
2.48,-0.014234746
2.480625,-0.005982209
2.48125,-0.014234746
2.481875,-0.01291434
2.4825,-0.013244441
2.483125,-0.00631231
2.48375,-0.005982209
2.484375,0.005901444
2.485,-0.002351093
2.485625,-0.008292919
2.48625,0.014153981
2.486875,0.044853418
2.4875,0.065649811
2.488125,0.06531971
2.48875,0.066310014
2.489375,0.069611029
2.49,0.057727376
2.490625,0.057397274
2.49125,0.060368188
2.491875,0.057727376
2.4925,0.063339101
2.493125,0.047164129
2.49375,0.02966875
2.494375,0.020095808
2.495,0.026367736
2.495625,0.020425909
2.49625,0.011183068
2.496875,0.006891749
2.4975,-0.002020991
2.498125,-0.014894949
2.49875,-0.012254137
2.499375,-0.011924035
2.5,-0.015555151
2.500625,-0.038002052
2.50125,-0.047244893
2.501875,-0.049885705
2.5025,-0.039982661
2.503125,-0.029089312
2.50375,-0.035691341
2.504375,-0.042623472
2.505,-0.050215806
2.505625,-0.051866314
2.50625,-0.051536212
2.506875,-0.051866314
2.5075,-0.059788749
2.508125,-0.08025504
2.50875,-0.081245345
2.509375,-0.079594837
2.51,-0.072332605
2.510625,-0.060779053
2.51125,-0.045924487
2.511875,-0.026118399
2.5125,-0.015555151
2.513125,-0.01291434
2.51375,-0.026778602
2.514375,-0.052526517
2.515,-0.052856618
2.515625,-0.039982661
2.51625,-0.031730124
2.516875,-0.024797993
2.5175,-0.025128094
2.518125,-0.020176572
2.51875,-0.026118399
2.519375,-0.034701037
2.52,-0.036351544
2.520625,-0.031400022
2.52125,-0.021827079
2.521875,-0.029749515
2.5225,-0.035691341
2.523125,-0.038002052
2.52375,-0.051536212
2.524375,-0.051866314
2.525,-0.043283675
2.525625,-0.031069921
2.52625,-0.039322458
2.526875,-0.050545908
2.5275,-0.061769358
2.528125,-0.066060677
2.52875,-0.06903159
2.529375,-0.068041286
2.53,-0.062429561
2.530625,-0.047244893
2.53125,-0.041963269
2.531875,-0.061109155
2.5325,-0.074313214
2.533125,-0.076293823
2.53375,-0.078934634
2.534375,-0.078274431
2.535,-0.081245345
2.535625,-0.079594837
2.53625,-0.067050981
2.536875,-0.06672088
2.5375,-0.068041286
2.538125,-0.072992808
2.53875,-0.090488186
2.539375,-0.101051433
2.54,-0.102701941
2.540625,-0.09808052
2.54125,-0.087517273
2.541875,-0.070021895
2.5425,-0.051206111
2.543125,-0.053516821
2.54375,-0.045924487
2.544375,-0.040972965
2.545,-0.046914791
2.545625,-0.059128546
2.54625,-0.060779053
2.546875,-0.061769358
2.5475,-0.069691793
2.548125,-0.069361692
2.54875,-0.063089764
2.549375,-0.06011885
2.55,-0.051536212
2.550625,-0.05549743
2.55125,-0.050545908
2.551875,-0.058138242
2.5525,-0.051536212
2.553125,-0.046254589
2.55375,-0.03305053
2.554375,-0.028429109
2.555,-0.039322458
2.555625,-0.038662255
2.55625,-0.038332153
2.556875,-0.046914791
2.5575,-0.037011747
2.558125,-0.03536124
2.55875,-0.026778602
2.559375,-0.021496978
2.56,-0.025788297
2.560625,-0.02413779
2.56125,-0.031400022
2.561875,-0.038002052
2.5625,-0.05780814
2.563125,-0.066390778
2.56375,-0.059788749
2.564375,-0.066060677
2.565,-0.065400474
2.565625,-0.070682098
2.56625,-0.067050981
2.566875,-0.068041286
2.5675,-0.061109155
2.568125,-0.052526517
2.56875,-0.061109155
2.569375,-0.06903159
2.57,-0.071672402
2.570625,-0.076293823
2.57125,-0.083556055
2.571875,-0.094779505
2.5725,-0.103362143
2.573125,-0.101051433
2.57375,-0.103032042
2.574375,-0.103032042
2.575,-0.094779505
2.575625,-0.079264736
2.57625,-0.084876461
2.576875,-0.087187171
2.5775,-0.083886157
2.578125,-0.087187171
2.57875,-0.081905548
2.579375,-0.064080068
2.58,-0.046914791
2.580625,-0.036021443
2.58125,-0.049885705
2.581875,-0.057147937
2.5825,-0.059458647
2.583125,-0.044934183
2.58375,-0.041303066
2.584375,-0.049555603
2.585,-0.049225502
2.585625,-0.035031138
2.58625,-0.025128094
2.586875,-0.019846471
2.5875,-0.009283223
2.588125,-0.002351093
2.58875,-0.00631231
2.589375,0.000619821
2.59,0.00722185
2.590625,0.007551952
2.59125,0.010192763
2.591875,0.015144286
2.5925,0.021086112
2.593125,0.018775402
2.59375,0.027027939
2.594375,0.018775402
2.595,0.020425909
2.595625,0.023396822
2.59625,0.024387127
2.596875,0.040892201
2.5975,0.057067173
2.598125,0.074892652
2.59875,0.095028842
2.599375,0.102951278
2.6,0.123087468
2.600625,0.149495585
2.60125,0.18415624
2.601875,0.20429243
2.6025,0.22442862
2.603125,0.246215317
2.60375,0.262390289
2.604375,0.277905059
2.605,0.271303029
2.605625,0.282856581
2.60625,0.323128961
2.606875,0.356799311
2.6075,0.406644633
2.608125,0.451208332
2.60875,0.494781727
2.609375,0.532083193
2.61,0.560802022
2.610625,0.588530545
2.61125,0.613618257
2.611875,0.635074853
2.6125,0.639366172
2.613125,0.668415102
2.61375,0.684920176
2.614375,0.676337538
2.615,0.675677335
2.615625,0.671716117
2.61625,0.659502362
2.616875,0.65224013
2.6175,0.632434041
2.618125,0.630123331
2.61875,0.624181505
2.619375,0.609326938
2.62,0.584239226
2.620625,0.563112732
2.62125,0.52680157
2.621875,0.489170002
2.6225,0.460781275
2.623125,0.43503336
2.62375,0.393110473
2.624375,0.348216673
2.625,0.291769321
2.625625,0.241263795
2.62625,0.188447559
2.626875,0.145204266
2.6275,0.118135945
2.628125,0.096019147
2.62875,0.059377883
2.629375,0.016794793
2.63,-0.018856166
2.630625,-0.039322458
2.63125,-0.066390778
2.631875,-0.084546359
2.6325,-0.101711636
2.633125,-0.118546811
2.63375,-0.153537567
2.634375,-0.176974772
2.635,-0.187538019
2.635625,-0.187538019
2.63625,-0.174994163
2.636875,-0.169382438
2.6375,-0.173673757
2.638125,-0.18984873
2.63875,-0.192489541
2.639375,-0.166411525
2.64,-0.184897207
2.640625,-0.199091571
2.64125,-0.184237005
2.641875,-0.160469698
2.6425,-0.138022798
2.643125,-0.169382438
2.64375,-0.205363499
2.644375,-0.215926746
2.645,-0.197441063
2.645625,-0.178295178
2.64625,-0.162120206
2.646875,-0.147265639
2.6475,-0.141653914
2.648125,-0.140003407
2.64875,-0.135712088
2.649375,-0.130430464
2.65,-0.115905999
2.650625,-0.115245797
2.65125,-0.10699326
2.651875,-0.113595289
2.6525,-0.116566202
2.653125,-0.121847826
2.65375,-0.114585594
2.654375,-0.116896304
2.655,-0.123828435
2.655625,-0.126139145
2.65625,-0.117226405
2.656875,-0.117556507
2.6575,-0.117886608
2.658125,-0.120857522
2.65875,-0.114255492
2.659375,-0.114915695
2.66,-0.111944782
2.660625,-0.107653463
2.66125,-0.10699326
2.661875,-0.115905999
2.6625,-0.126799348
2.663125,-0.124818739
2.66375,-0.132080972
2.664375,-0.150566654
2.665,-0.146935538
2.665625,-0.145945234
2.66625,-0.152877365
2.666875,-0.161790104
2.6675,-0.164100815
2.668125,-0.165421221
2.66875,-0.174994163
2.669375,-0.188858425
2.67,-0.18984873
2.670625,-0.170702844
2.67125,-0.164100815
2.671875,-0.160469698
2.6725,-0.167071728
2.673125,-0.173013554
2.67375,-0.174003859
2.674375,-0.158158988
2.675,-0.155518176
2.675625,-0.144624828
2.67625,-0.136702392
2.676875,-0.115905999
2.6775,-0.105342752
2.678125,-0.113265188
2.67875,-0.123498333
2.679375,-0.131090667
2.68,-0.122177927
2.680625,-0.115245797
2.68125,-0.108643767
2.681875,-0.08916778
2.6825,-0.067050981
2.683125,-0.052196415
2.68375,-0.059788749
2.684375,-0.060448952
2.685,-0.068371387
2.685625,-0.068371387
2.68625,-0.061439256
2.686875,-0.051536212
2.6875,-0.038662255
2.688125,-0.038662255
2.68875,-0.043613777
2.689375,-0.036351544
2.69,-0.034370935
2.690625,-0.040642863
2.69125,-0.056487734
2.691875,-0.068701489
2.6925,-0.071342301
2.693125,-0.072662706
2.69375,-0.060448952
2.694375,-0.062429561
2.695,-0.057147937
2.695625,-0.052196415
2.69625,-0.039652559
2.696875,-0.038332153
2.6975,-0.041303066
2.698125,-0.030739819
2.69875,-0.020176572
2.699375,-0.027438805
2.7,-0.044934183
2.700625,-0.054507125
2.70125,-0.047244893
2.701875,-0.050876009
2.7025,-0.061439256
2.703125,-0.058798445
2.70375,-0.047574994
2.704375,-0.03767195
2.705,-0.042953574
2.705625,-0.055167328
2.70625,-0.055827531
2.706875,-0.059128546
2.7075,-0.060779053
2.708125,-0.06441017
2.70875,-0.051866314
2.709375,-0.055827531
2.71,-0.067050981
2.710625,-0.086196867
2.71125,-0.094779505
2.711875,-0.070682098
2.7125,-0.049885705
2.713125,-0.060448952
2.71375,-0.06903159
2.714375,-0.06903159
2.715,-0.066060677
2.715625,-0.064080068
2.71625,-0.067381083
2.716875,-0.084876461
2.7175,-0.079264736
2.718125,-0.056817836
2.71875,-0.047244893
2.719375,-0.041963269
2.72,-0.039322458
2.720625,-0.03767195
2.72125,-0.039982661
2.721875,-0.045264284
2.7225,-0.048235197
2.723125,-0.039982661
2.72375,-0.02413779
2.724375,-0.018195963
2.725,-0.024467891
2.725625,-0.011593934
2.72625,-0.017205659
2.726875,-0.021827079
2.7275,-0.024797993
2.728125,-0.020836775
2.72875,-0.013904644
2.729375,0.001610125
2.73,0.010852966
2.730625,0.019105503
2.73125,0.019105503
2.731875,0.020095808
2.7325,0.005241241
2.733125,-0.005322006
2.73375,-0.024797993
2.734375,-0.016545456
2.735,-0.016545456
2.735625,-0.023147485
2.73625,-0.019186268
2.736875,-0.004661803
2.7375,0.000949922
2.738125,0.006561647
2.73875,0.009862662
2.739375,0.003260633
2.74,-0.01522505
2.740625,-0.0264485
2.74125,-0.026118399
2.741875,-0.006972513
2.7425,0.011843271
2.743125,0.001280024
2.74375,-0.013244441
2.744375,-0.025128094
2.745,-0.03536124
2.745625,-0.034040834
2.74625,-0.022487282
2.746875,-0.026118399
2.7475,-0.029089312
2.748125,-0.018526065
2.74875,-0.008953122
2.749375,-0.016545456
2.75,-0.017205659
2.750625,-0.022817384
2.75125,-0.019846471
2.751875,-0.030079616
2.7525,-0.032390327
2.753125,-0.034701037
2.75375,-0.023807688
2.754375,-0.015555151
2.755,-0.016875557
2.755625,-0.0264485
2.75625,-0.022817384
2.756875,-0.021827079
2.7575,-0.009943426
2.758125,-0.005982209
2.75875,0.000949922
2.759375,-0.007962818
2.76,-0.0264485
2.760625,-0.019186268
2.76125,-0.007632716
2.761875,-0.004331701
2.7625,-0.009283223
2.763125,-0.000370484
2.76375,0.00260043
2.764375,-0.00631231
2.765,-0.009283223
2.765625,-0.015555151
2.76625,-0.01291434
2.766875,-0.004991904
2.7675,-0.002020991
2.768125,0.007551952
2.76875,0.003920835
2.769375,0.016464691
2.77,0.015804489
2.770625,0.009862662
2.77125,0.011513169
2.771875,0.025707533
2.7725,0.036600881
2.773125,0.026367736
2.77375,0.00722185
2.774375,0.004250937
2.775,0.00260043
2.775625,0.008872358
2.77625,0.015144286
2.776875,0.032309562
2.7775,0.033299867
2.778125,0.032639664
2.77875,0.026037634
2.779375,0.016464691
2.78,0.010852966
2.780625,0.0184453
2.78125,0.023726924
2.781875,0.033299867
2.7825,0.033299867
2.783125,0.019765706
2.78375,-0.003671498
2.784375,0.001280024
2.785,0.022076417
2.785625,0.033299867
2.78625,0.02966875
2.786875,0.0184453
2.7875,0.003920835
2.788125,-0.008953122
2.78875,-0.01291434
2.789375,-0.002351093
2.79,-4.04E-05
2.790625,-0.0040016
2.79125,-0.00631231
2.791875,0.000949922
2.7925,0.008872358
2.793125,0.010192763
2.79375,0.00491114
2.794375,-0.012254137
2.795,-0.015885253
2.795625,-0.016545456
2.79625,-0.01291434
2.796875,-0.005322006
2.7975,-0.016875557
2.798125,-0.026118399
2.79875,-0.021166877
2.799375,-0.010603629
2.8,0.007551952
2.800625,0.010852966
2.80125,0.015804489
2.801875,0.007882053
2.8025,0.003260633
2.803125,-0.00631231
2.80375,-0.011263832
2.804375,-0.017205659
2.805,-0.027108703
2.805625,-0.029089312
2.80625,-0.022817384
2.806875,-0.021827079
2.8075,-0.011924035
2.808125,-0.011924035
2.80875,-0.008292919
2.809375,-0.00631231
2.81,0.007551952
2.810625,0.01382388
2.81125,0.00260043
2.811875,0.003590734
2.8125,0.004581038
2.813125,-0.003341397
2.81375,-0.015555151
2.814375,-0.032390327
2.815,-0.026118399
2.815625,-0.020836775
2.81625,-0.022487282
2.816875,-0.022817384
2.8175,-0.024797993
2.818125,-0.012254137
2.81875,-0.002681194
2.819375,-0.0040016
2.82,-0.020176572
2.820625,-0.036681646
2.82125,-0.042623472
2.821875,-0.034370935
2.8225,-0.017205659
2.823125,-0.017205659
2.82375,-0.02875921
2.824375,-0.025128094
2.825,-0.032720428
2.825625,-0.027108703
2.82625,-0.036351544
2.826875,-0.039652559
2.8275,-0.038992356
2.828125,-0.037341849
2.82875,-0.038332153
2.829375,-0.034040834
2.83,-0.030739819
2.830625,-0.02413779
2.83125,-0.027438805
2.831875,-0.017205659
2.8325,-0.012584238
2.833125,-0.007962818
2.83375,-0.011263832
2.834375,-0.020506674
2.835,-0.035691341
2.835625,-0.03767195
2.83625,-0.032060225
2.836875,-0.027438805
2.8375,-0.023807688
2.838125,-0.025128094
2.83875,-0.026778602
2.839375,-0.016215354
2.84,-0.021827079
2.840625,-0.025128094
2.84125,-0.025128094
2.841875,-0.029089312
2.8425,-0.034040834
2.843125,-0.029419413
2.84375,-0.001360788
2.844375,0.009532561
2.845,-0.005652107
2.845625,-0.013574543
2.84625,-0.010273528
2.846875,0.000949922
2.8475,-0.001030687
2.848125,-0.006642412
2.84875,0.008872358
2.849375,0.015144286
2.85,-0.000700585
2.850625,-0.020836775
2.85125,-0.025458196
2.851875,-0.022817384
2.8525,-0.01291434
2.853125,-4.04E-05
2.85375,0.012173372
2.854375,0.009202459
2.855,-0.01753576
2.855625,-0.049225502
2.85625,-0.047905096
2.856875,-0.023807688
2.8575,-0.00169089
2.858125,-0.001030687
2.85875,0.000619821
2.859375,-0.010933731
2.86,-0.026778602
2.860625,-0.043283675
2.86125,-0.042953574
2.861875,-0.038662255
2.8625,-0.040312762
2.863125,-0.025128094
2.86375,-0.025458196
2.864375,-0.023477587
2.865,-0.032390327
2.865625,-0.034370935
2.86625,-0.02413779
2.866875,-0.022487282
2.8675,-0.00631231
2.868125,0.008542256
2.86875,-0.004661803
2.869375,-0.016545456
2.87,-0.014234746
2.870625,-0.011593934
2.87125,-0.011924035
2.871875,-0.010603629
2.8725,-0.003671498
2.873125,0.008872358
2.87375,0.014484083
2.874375,0.010852966
2.875,0.001280024
2.875625,-0.004331701
2.87625,-0.008292919
2.876875,0.000289719
2.8775,0.005901444
2.878125,0.008872358
2.87875,0.007551952
2.879375,0.006891749
2.88,0.014153981
2.880625,0.000289719
2.88125,-0.01522505
2.881875,-0.007632716
2.8825,-0.006642412
2.883125,-0.009283223
2.88375,-0.016545456
2.884375,-0.01522505
2.885,-0.014234746
2.885625,-0.008292919
2.88625,-0.008292919
2.886875,-0.016875557
2.8875,-0.015885253
2.888125,-0.017865862
2.88875,-0.01753576
2.889375,-0.018195963
2.89,-0.0264485
2.890625,-0.022157181
2.89125,-0.025788297
2.891875,-0.032390327
2.8925,-0.035031138
2.893125,-0.025788297
2.89375,-0.01291434
2.894375,-0.036681646
2.895,-0.043613777
2.895625,-0.050215806
2.89625,-0.05780814
2.896875,-0.039982661
2.8975,-0.019846471
2.898125,-0.003671498
2.89875,-0.009283223
2.899375,-0.027768906
2.9,-0.034370935
2.900625,-0.034370935
2.90125,-0.021166877
2.901875,-0.022487282
2.9025,-0.021496978
2.903125,-0.027108703
2.90375,-0.028099007
2.904375,-0.015555151
2.905,-0.014564847
2.905625,-0.01522505
2.90625,-0.00169089
2.906875,-0.0040016
2.9075,-0.011924035
2.908125,-0.023477587
2.90875,-0.006972513
2.909375,-0.002020991
2.91,0.005571343
2.910625,0.024387127
2.91125,0.039571795
2.911875,0.041552404
2.9125,0.028678446
2.913125,0.013163677
2.91375,-0.000700585
2.914375,-0.02413779
2.915,-0.03767195
2.915625,-0.023477587
2.91625,-0.010273528
2.916875,-0.0040016
2.9175,-0.001360788
2.918125,0.005241241
2.91875,-0.009283223
2.919375,-0.010273528
2.92,-4.04E-05
2.920625,-0.004661803
2.92125,-0.015885253
2.921875,-0.014894949
2.9225,0.014814184
2.923125,0.045513621
2.92375,0.052445752
2.924375,0.040892201
2.925,0.013163677
2.925625,-0.009943426
2.92625,-0.027108703
2.926875,-0.037341849
2.9275,-0.044604081
2.928125,-0.047574994
2.92875,-0.034701037
2.929375,-0.011924035
2.93,0.009532561
2.930625,0.029338649
2.93125,0.023726924
2.931875,0.028678446
2.9325,0.020756011
2.933125,0.008872358
2.93375,-0.009613325
2.934375,0.015804489
2.935,0.031979461
2.935625,0.026037634
2.93625,0.017124894
2.936875,0.018115199
2.9375,0.017785097
2.938125,0.01613459
2.93875,0.01382388
2.939375,0.017454996
2.94,0.008212155
2.940625,0.007551952
2.94125,0.014484083
2.941875,0.0184453
2.9425,0.018775402
2.943125,0.02273662
2.94375,0.02966875
2.944375,0.020425909
2.945,0.013493778
2.945625,0.013493778
2.94625,0.014814184
2.946875,0.02504733
2.9475,0.025707533
2.948125,0.010522865
2.94875,0.012833575
2.949375,0.01382388
2.95,0.010522865
2.950625,-0.000370484
2.95125,-0.007632716
2.951875,-0.019186268
2.9525,-0.02413779
2.953125,-0.021166877
2.95375,-0.008292919
2.954375,0.000289719
2.955,-0.007302615
2.955625,-0.002681194
2.95625,0.009532561
2.956875,0.002270328
2.9575,-4.04E-05
2.958125,-0.011593934
2.95875,-0.007632716
2.959375,-0.009943426
2.96,-0.01522505
2.960625,-0.02413779
2.96125,-0.038332153
2.961875,-0.053186719
2.9625,-0.0488954
2.963125,-0.035691341
2.96375,-0.017205659
2.964375,-0.01753576
2.965,-0.028099007
2.965625,-0.045594386
2.96625,-0.057147937
2.966875,-0.058798445
2.9675,-0.060779053
2.968125,-0.053516821
2.96875,-0.033380631
2.969375,-0.029089312
2.97,-0.02413779
2.970625,-0.018526065
2.97125,-0.042623472
2.971875,-0.065400474
2.9725,-0.072662706
2.973125,-0.064740271
2.97375,-0.05549743
2.974375,-0.045924487
2.975,-0.048235197
2.975625,-0.049225502
2.97625,-0.053516821
2.976875,-0.051536212
2.9775,-0.057147937
2.978125,-0.063089764
2.97875,-0.065400474
2.979375,-0.060779053
2.98,-0.042293371
2.980625,-0.020506674
2.98125,-0.013244441
2.981875,-0.005982209
2.9825,-0.016215354
2.983125,-0.01291434
2.98375,-0.014564847
2.984375,-0.01522505
2.985,-0.025458196
2.985625,-0.017865862
2.98625,0.001280024
2.986875,-4.04E-05
2.9875,-0.017205659
2.988125,-0.037011747
2.98875,-0.050876009
2.989375,-0.051206111
2.99,-0.058138242
2.990625,-0.053186719
2.99125,-0.049555603
2.991875,-0.038002052
2.9925,-0.020506674
2.993125,-0.022487282
2.99375,-0.037341849
2.994375,-0.041303066
2.995,-0.044604081
2.995625,-0.051206111
2.99625,-0.057147937
2.996875,-0.061439256
2.9975,-0.074643315
2.998125,-0.091148389
2.99875,-0.09808052
2.999375,-0.096099911
3,-0.086196867
3.000625,-0.086196867
3.00125,-0.070351996
3.001875,-0.057478039
3.0025,-0.059128546
3.003125,-0.067381083
3.00375,-0.073653011
3.004375,-0.068041286
3.005,-0.068371387
3.005625,-0.064740271
3.00625,-0.055827531
3.006875,-0.057147937
3.0075,-0.057147937
3.008125,-0.055167328
3.00875,-0.046254589
3.009375,-0.047905096
3.01,-0.042953574
3.010625,-0.024797993
3.01125,-0.025788297
3.011875,-0.038002052
3.0125,-0.039982661
3.013125,-0.024467891
3.01375,-0.015555151
3.014375,-0.021166877
3.015,-0.024797993
3.015625,-0.022157181
3.01625,-0.020506674
3.016875,-0.022817384
3.0175,-0.027438805
3.018125,-0.029749515
3.01875,-0.039322458
3.019375,-0.038992356
3.02,-0.031730124
3.020625,-0.026778602
3.02125,-0.032390327
3.021875,-0.031730124
3.0225,-0.028099007
3.023125,-0.026118399
3.02375,-0.026118399
3.024375,-0.024797993
3.025,-0.034040834
3.025625,-0.035031138
3.02625,-0.055167328
3.026875,-0.068371387
3.0275,-0.063089764
3.028125,-0.056817836
3.02875,-0.054837227
3.029375,-0.046914791
3.03,-0.047574994
3.030625,-0.046914791
3.03125,-0.043283675
3.031875,-0.032720428
3.0325,-0.03536124
3.033125,-0.030079616
3.03375,-0.035691341
3.034375,-0.040312762
3.035,-0.048565299
3.035625,-0.055827531
3.03625,-0.055167328
3.036875,-0.040312762
3.0375,-0.033710733
